 	SPACE	 
dernier	ADJ	dernier
,	PUNCT	,
gare	NOUN	gare
à	ADP	à
la	DET	le
digestion	NOUN	digestion
;	PUNCT	;
nous	PRON	nous
sommes	AUX	être
pris	VERB	prendre
à	ADP	à
la	DET	le
pipée	NOUN	pipée
.	PUNCT	.
Jusqu	ADP	jusqu
'	ADP	'
ici	ADV	ici
,	PUNCT	,
à	ADP	à
considérer	VERB	considérer
le	DET	le
repas	NOUN	repas
et	CCONJ	et
les	DET	le
barreaux	NOUN	barreau
de	ADP	de
la	DET	le
cage	NOUN	cage
,	PUNCT	,
tout	PRON	tout
n	ADV	n
'	ADV	'
est	AUX	être
qu	ADV	qu
'	ADP	'
or	NOUN	or
et	CCONJ	et
bonne	ADJ	bon
chère	NOUN	chère
;	PUNCT	;
mais	CCONJ	mais
j	PRON	j
'	PRON	'
appréhende	VERB	appréhende
que	SCONJ	que
les	DET	le
choses	NOUN	chose
n	ADV	n
'	ADV	'
empirent	VERB	empirer
.	PUNCT	.
Avois	VERB	avois
-je	PRON	je
tort	NOUN	tort
de	ADP	de
me	PRON	me
défier	VERB	défier
de	ADP	de
ce	DET	ce
maudit	ADJ	maudire
bois	NOUN	bois
?	PUNCT	?
Enguerrand	PROPN	Enguerrand
ne	ADV	ne
répondit	VERB	répondre
rien	PRON	rien
;	PUNCT	;
Barin	PROPN	Barin
se	PRON	se
tut	VERB	taire
à	ADP	à
son	DET	son
tour	NOUN	tour
;	PUNCT	;
tous	ADJ	tout
deux	PRON	deux
se	PRON	se
prirent	VERB	prendre
à	ADP	à
rêver	VERB	rêver
.	PUNCT	.
Peu	ADV	peu
à	ADP	à
peu	ADV	peu
les	DET	le
vapeurs	NOUN	vapeur
du	ADP	de
souper	NOUN	souper
,	PUNCT	,
les	DET	le
fumées	NOUN	fumée
du	ADP	de
vin	NOUN	vin
leur	PRON	leur
montant	VERB	monter
à	ADP	à
la	DET	le
tête	NOUN	tête
,	PUNCT	,
mirent	VERB	mettre
fin	NOUN	fin
aux	ADP	à
réflexions	NOUN	réflexion
;	PUNCT	;
et	CCONJ	et
voilà	VERB	voilà
nos	DET	notre
deux	NUM	deux
encagés	NOUN	encagé
étendus	VERB	étendre
sur	ADP	sur
le	DET	le
tapis	NOUN	tapis
de	ADP	de
Turquie	PROPN	Turquie
,	PUNCT	,
dormant	VERB	dormir
à	ADP	à
qui	PRON	qui
mieux	ADV	mieux
mieux	ADV	mieux
.	PUNCT	.
Le	DET	le
jour	NOUN	jour
était	AUX	être
déjà	ADV	déjà
fort	ADV	fort
avancé	VERB	avancer
,	PUNCT	,
et	CCONJ	et
les	DET	le
rayons	NOUN	rayon
du	ADP	de
soleil	NOUN	soleil
,	PUNCT	,
perçant	VERB	percer
de	ADP	de
toutes	DET	tout
parts	NOUN	part
à	ADP	à
travers	NOUN	travers
les	DET	le
feuillages	NOUN	feuillage
,	PUNCT	,
éclairaient	VERB	éclairer
depuis	ADP	depuis
long	ADJ	long
-	ADV	-
temps	ADV	temps
la	DET	le
cage	NOUN	cage
de	ADP	de
nos	DET	notre
dormeurs	NOUN	dormeur
,	PUNCT	,
lorsqu	SCONJ	lorsqu
'	SCONJ	'
ils	PRON	il
furent	AUX	être
éveillés	VERB	éveiller
par	ADP	par
un	DET	un
caquet	NOUN	caquet
bruyant	ADJ	bruyant
et	CCONJ	et
des	DET	un
éclats	NOUN	éclat
de	ADP	de
rire	NOUN	rire
très	ADV	très
-	ADJ	-
animés	ADJ	animé
.	PUNCT	.
Ils	PRON	il
se	PRON	se
mettent	VERB	mettre
sur	ADP	sur
leur	DET	leur
séant	NOUN	séant
,	PUNCT	,
ils	PRON	il
ouvrent	VERB	ouvrir
les	DET	le
yeux	NOUN	oeil
,	PUNCT	,
ils	PRON	il
se	PRON	se
les	PRON	le
frottent	VERB	frotter
,	PUNCT	,
et	CCONJ	et
pensent	VERB	penser
dormir	VERB	dormir
encore	ADV	encore
,	PUNCT	,
tant	ADV	tant
ce	PRON	ce
qu	PRON	que
'	PRON	'
ils	PRON	il
vaient	VERB	vaier
autour	ADV	autour
d	ADP	d
'	ADP	'
eux	PRON	lui
a	VERB	avoir
l	DET	l
'	DET	'
apparence	NOUN	apparence
d	ADP	d
'	ADP	'
un	DET	un
rêve	NOUN	rêve
.	PUNCT	.
La	DET	le
cage	NOUN	cage
,	PUNCT	,
qu	PRON	que
'	PRON	'
on	PRON	on
avait	AUX	avoir
redescendue	VERB	redescendre
,	PUNCT	,
était	AUX	être
environnéede	VERB	environnéede
six	NUM	six
femelles	NOUN	femelle
.	PUNCT	.
Elles	PRON	lui
paraissaient	VERB	paraître
être	AUX	être
d	ADP	d
'	ADP	'
espèce	NOUN	espèce
humaine	ADJ	humain
.	PUNCT	.
Cependant	ADV	cependant
,	PUNCT	,
à	ADP	à
la	DET	le
réserve	NOUN	réserve
du	ADP	de
cou	NOUN	cou
,	PUNCT	,
du	ADP	de
visage	NOUN	visage
et	CCONJ	et
des	ADP	de
mains	NOUN	main
,	PUNCT	,
elles	PRON	lui
étaient	AUX	être
couvertes	VERB	couvrir
de	ADP	de
plumes	NOUN	plume
de	ADP	de
la	DET	le
tête	NOUN	tête
aux	ADP	à
pieds	NOUN	pied
.	PUNCT	.
Leur	DET	leur
physionomie	NOUN	physionomie
n	ADV	n
'	ADV	'
avait	VERB	avoir
rien	PRON	rien
de	ADP	de
rebutant	ADJ	rebutant
.	PUNCT	.
La	DET	le
plume	NOUN	plume
courte	ADJ	court
,	PUNCT	,
mince	ADJ	mince
et	CCONJ	et
frisée	ADJ	frisé
,	PUNCT	,
qui	PRON	qui
tenait	VERB	tenir
la	DET	le
place	NOUN	place
des	ADP	de
cheveux	NOUN	cheveu
,	PUNCT	,
une	DET	un
touffe	NOUN	touffe
placée	VERB	placer
en	ADP	en
aigrette	NOUN	aigrette
au-dessus	ADV	au-dessus
du	ADP	de
front	NOUN	front
,	PUNCT	,
formaient	VERB	former
en	ADP	en
tout	ADV	tout
une	DET	un
coiffure	NOUN	coiffure
agréable	ADJ	agréable
.	PUNCT	.
Les	DET	le
bras	NOUN	bras
ressemblaient	VERB	ressembler
à	ADP	à
